cs_br_concentration,pb_br2_concentration,temperature,oa_concentration,oam_concentration,reaction_time,supersaturation,nucleation_rate,growth_rate,solvent_effect,prob_3d,prob_0d,prob_2d
0.8931214,1.6816832,100.19308,1.1821886,0.9373895,9.878107,0.2999692,330385000.0,15.027418,1.0,0.17825156450271606,0.0,0.03146298974752426
1.663984,1.5721424,133.76842,0.6454248,0.6547664,54.098923,0.5967411,934594000.0,39.912556,1.0,0.3718169927597046,0.0,0.0
1.3124408,0.955328,150.9172,0.61837286,0.50284666,2.708882,0.3036219,203817300.0,22.910883,1.0,0.2662227153778076,0.0,0.0
1.5320063,0.60196155,131.30244,0.3230756,0.56621706,29.424088,0.20847827,116918260.0,13.686853,1.0,-0.21285004913806915,0.2918628752231598,0.0
1.8851794,2.0,166.5621,0.5319166,0.8928932,20.289988,0.9602784,1743509100.0,79.97299,1.0,0.4267638027667999,0.0,0.009303949773311615
0.82428354,0.7748239,131.58246,1.3246461,0.72854245,34.126118,0.14452998,56035148.0,9.508805,1.0,0.3660672605037689,0.0,0.0
2.1690087,1.6818731,198.39091,0.62940127,0.6605882,59.356575,1.0189732,1427988900.0,101.077515,1.0,0.3615206778049469,0.0,0.0
1.4018053,2.0,154.98808,0.45737627,0.7041739,24.495955,0.68813664,1005181900.0,53.32649,1.0,0.3030225932598114,0.0,0.056470222771167755
1.7056727,1.384697,140.7574,1.3519088,0.5382181,57.465942,0.55237424,746732740.0,38.87538,1.0,0.31282469630241394,0.0,0.0
1.4736472,1.2053694,164.08617,0.7373326,0.63523644,31.052336,0.44891545,390581700.0,36.830406,1.0,0.348590224981308,0.0,0.0
1.8027112,1.4675529,80.0,0.49483666,0.73100895,22.53953,0.4818813,1043384800.0,19.275251,1.0,0.23148630559444427,0.0,0.0
1.3053089,0.7724375,170.33893,1.3428124,0.94502175,31.170008,0.25980628,122892860.0,22.127562,1.0,0.14248640835285187,0.035586386919021606,0.0
1.5430145,1.2244915,147.1836,0.7111304,1.5,26.335287,0.45181012,468491420.0,33.24952,1.0,0.3096807897090912,0.0,0.0
1.8791378,1.3279699,213.30658,0.50353646,1.5,43.508495,0.7248338,622440960.0,77.30591,1.0,0.3130951523780823,0.0,0.0
1.0928456,1.3763481,131.40085,0.56348747,0.5436341,14.446742,0.34015414,310945950.0,22.34827,1.0,0.31022879481315613,0.0,0.023531021550297737
1.5705261,2.0,135.15912,1.1431735,0.7374734,52.48833,0.72012234,1342220700.0,48.66555,1.0,0.3120161294937134,0.0,0.02661835588514805
1.271389,1.6792495,153.58601,0.81371254,1.5,31.576668,0.5216106,585702800.0,40.05605,1.0,0.3254527449607849,0.0,0.04165823012590408
0.76917315,2.0,159.54958,1.5,0.47804937,23.726358,0.38321474,297830700.0,30.570875,1.0,0.16936485469341278,0.0,0.22463791072368622
1.4274633,0.6143778,128.10078,1.0781696,0.28696287,49.301617,0.19592026,106616410.0,12.548769,1.0,-0.12448260933160782,0.23617735505104065,0.0
0.8462743,2.0,154.03389,1.0038298,0.89680916,9.647884,0.41412893,367544960.0,31.894945,1.0,0.18222320079803467,0.0,0.1781124621629715
3.0,0.6841801,174.69804,0.25784793,1.1498291,17.401688,0.5359163,500599040.0,46.811768,1.0,-1.1139788627624512,0.5111338496208191,0.0
1.9181848,1.2288913,106.58079,1.3906839,0.68991697,49.07139,0.4837198,805959700.0,25.777618,1.0,0.1523245871067047,0.020553454756736755,0.0
0.71557045,2.0,171.51216,0.55119103,0.58400285,38.44525,0.3700916,246462340.0,31.737604,1.0,0.16511504352092743,0.0,0.289873868227005
2.587175,0.83319885,202.49634,0.6727125,0.61592007,48.236134,0.6087844,489211500.0,61.6383,1.0,-0.5704251527786255,0.17940858006477356,0.0
1.7890238,1.2745571,218.84233,0.7000639,0.94184923,53.799328,0.67159593,505587000.0,73.48681,1.0,0.3250237703323364,0.0,0.0
1.4584061,1.38304,162.63292,0.65593964,1.1612083,52.55665,0.50742525,506335420.0,41.262024,1.0,0.42152857780456543,0.0,0.0
1.3665861,0.8731843,159.42947,0.7300834,0.50595826,6.9763484,0.29714155,179280640.0,23.686562,1.0,0.19144728779792786,0.01386480312794447,0.0
0.85375124,1.2015705,128.60591,0.7719601,1.5,12.033625,0.22960316,145689200.0,14.764161,1.0,0.27410462498664856,0.0,0.03494489565491676
3.0,1.2629913,188.66606,0.74675214,0.3622539,1.9809692,1.0303056,1609036300.0,97.19185,1.0,-0.18456542491912842,0.1263209581375122,0.0
1.5055269,2.0,155.5593,0.7193641,0.7078362,23.330349,0.74043745,1157154400.0,57.590965,1.0,0.32620248198509216,0.0,0.043793972581624985
2.6950526,0.93077266,147.72693,1.5,0.642111,48.838436,0.6009567,824359100.0,44.38874,1.0,-0.3756786584854126,0.33581674098968506,0.0
2.720223,1.133491,180.7882,1.0812798,1.3589857,32.585144,0.81969464,1101922600.0,74.09556,1.0,-0.1910790205001831,0.14654383063316345,0.0
0.72410375,0.8819802,126.11575,0.43057403,1.2826204,54.069603,0.14161272,56818636.0,8.929797,1.0,0.313112735748291,0.0,0.01774345338344574
1.3776981,2.0,120.69063,0.56210387,1.5,35.11518,0.59843326,1071220000.0,36.112644,1.0,0.25611889362335205,0.0,0.03243499621748924
0.9988704,1.2273489,161.14474,0.6641931,0.423327,40.771656,0.30696037,188071020.0,24.732525,1.0,0.3606928586959839,0.0,0.032754361629486084
3.0,0.61343074,204.08702,0.6248009,0.55946213,45.892296,0.5219225,353894180.0,53.25881,1.0,-1.5001177787780762,0.36628052592277527,0.0
1.3030579,1.296135,199.54938,0.8552663,1.0531855,31.94248,0.47323796,304457900.0,47.21717,1.0,0.508240282535553,0.0,0.0
0.84982586,0.800812,122.41659,0.6814255,0.7013879,13.281534,0.14879413,65091324.0,9.107435,1.0,0.35190990567207336,0.0,0.0
1.0502608,1.0402249,152.35294,0.5660788,1.4642987,45.37628,0.26582965,154009120.0,20.249964,1.0,0.42355549335479736,0.0,0.0
2.3813953,1.5126919,197.06668,1.3185798,0.5552249,37.736046,1.0026062,1400912500.0,98.79013,1.0,0.2156664878129959,0.009251071140170097,0.0
1.6971182,1.5555234,157.08676,0.790852,1.1174974,39.393703,0.6524112,884756350.0,51.242584,1.0,0.3963444232940674,0.0,0.0
3.0,0.7298099,169.46806,0.48428285,0.5657693,23.447205,0.5626589,581433200.0,47.676357,1.0,-0.9664390683174133,0.4946858286857605,0.0
1.5150361,1.1845721,139.89317,0.65897316,0.6076033,49.953606,0.41845337,432260770.0,29.269384,1.0,0.2925160825252533,0.0,0.0
1.2627199,2.0,157.31793,0.7411826,0.42613554,45.990425,0.6245911,809037200.0,49.129692,1.0,0.275552898645401,0.0,0.07966692745685577
1.631409,2.0,156.41231,1.3124303,0.95162976,59.479195,0.8045861,1354737300.0,62.923584,1.0,0.35470524430274963,0.0,0.030466148629784584
2.1282167,0.68432623,158.96788,1.1316143,0.58475333,56.32727,0.36212167,267497860.0,28.782858,1.0,-0.48765990138053894,0.34483927488327026,0.0
3.0,2.0,103.13474,0.5981907,0.5228478,26.218765,1.2135069,5250201600.0,62.577362,1.0,0.17041301727294922,0.0,0.0
0.7769607,1.4673032,178.47606,1.0108273,1.5,2.2188194,0.30102512,152087600.0,26.862888,1.0,0.2508748471736908,0.0,0.1544075757265091
2.8928022,0.8412047,180.45535,0.34363163,0.6537463,16.315361,0.6462905,687302500.0,58.31329,1.0,-0.6867403388023376,0.31726762652397156,0.0
0.46257532,1.3505906,112.61415,0.39265212,1.5,43.399582,0.13141759,56005404.0,7.39974,1.0,0.12246185541152954,0.0,0.11048834025859833
0.89671266,0.8989498,109.37858,0.41470855,0.7586608,45.901825,0.16734368,93797976.0,9.151907,1.0,0.35096898674964905,0.0,0.0001293424138566479
1.2998819,0.6778796,167.68027,0.5438735,1.1670399,41.052025,0.22520477,94826340.0,18.881197,1.0,0.03748311474919319,0.08088070899248123,0.0
3.0,0.794311,149.58423,1.0042021,0.9880715,45.212074,0.5744743,739443650.0,42.966145,1.0,-0.7512480616569519,0.5379588007926941,0.0
0.98416823,1.5602831,111.08208,0.58066195,0.6956126,31.075848,0.32101136,339326270.0,17.829304,1.0,0.2238265872001648,0.0,0.03210865333676338
1.2819816,1.7022758,160.21313,1.3158454,1.1557826,26.070917,0.54478365,597931300.0,43.640747,1.0,0.332532674074173,0.0,0.04640762880444527
2.0937705,1.9973997,118.54582,0.47470316,0.7909817,46.998615,0.9007295,2479424000.0,53.38886,1.0,0.35026565194129944,0.0,0.0
1.0347081,1.2403641,147.91283,0.35502267,0.8286829,5.387315,0.3076616,215659860.0,22.753548,1.0,0.3502344787120819,0.0,0.023820314556360245
0.5825136,0.49252656,161.48936,0.46309632,0.36228603,6.01835,0.071914695,10287169.0,5.8067293,1.0,0.36271944642066956,0.0,0.0
1.7667996,2.0,126.7219,1.067994,0.5654336,50.906834,0.78532875,1736827600.0,49.759174,1.0,0.337856650352478,0.0,0.010882656089961529
1.4979885,1.7339177,185.35075,0.628562,0.4585976,30.118273,0.69966793,767036200.0,64.84199,1.0,0.41979628801345825,0.0,0.029280832037329674
3.0,0.6153211,144.22388,0.1952732,0.8075951,52.713608,0.4369652,451374800.0,31.510406,1.0,-1.1885496377944946,0.8401121497154236,0.0
2.6131468,0.9928159,162.31673,0.9392564,1.5,34.55808,0.6520129,838648000.0,52.916298,1.0,-0.281432181596756,0.23355847597122192,0.0
2.3775618,0.41023523,141.9007,0.7084913,1.2539128,30.371044,0.22902657,126912640.0,16.249516,1.0,-1.5533006191253662,1.0925930738449097,0.0
1.4034588,0.50831276,152.7126,0.65891653,0.61007357,59.988335,0.17379132,65589424.0,13.270062,1.0,-0.32595494389533997,0.28866076469421387,0.0
1.3322643,0.97979766,150.64058,0.5340241,0.39549866,16.900105,0.31580982,221119740.0,23.786886,1.0,0.27189525961875916,0.0,0.0
3.0,1.7796097,148.3594,1.2825563,0.9071795,48.86121,1.2817681,3726509300.0,95.08118,1.0,0.1321789026260376,0.044426001608371735,0.0
1.1076697,1.3117104,146.28984,1.2285371,0.36739123,26.26913,0.34638116,277830430.0,25.336021,1.0,0.35211923718452454,0.0,0.021548926830291748
1.318411,1.0827355,135.24673,1.5,0.40455264,15.043823,0.32737204,277149500.0,22.138,1.0,0.31097301840782166,0.0,0.0
1.5748886,0.8471326,109.3049,0.5625667,0.64130694,43.6884,0.2768792,256965890.0,15.132126,1.0,0.049563080072402954,0.11887296289205551,0.0
0.528135,0.831059,109.76973,1.0855789,0.62441117,26.539131,0.09126303,27788558.0,5.0089593,1.0,0.2240346372127533,0.0,0.030132554471492767
2.6992824,2.0,184.56287,0.80900973,0.39672726,52.01987,1.4509515,3324753400.0,133.89587,1.0,0.3151136338710785,0.0,0.0
1.0905735,0.8523945,148.16217,1.1699549,0.25742963,16.00961,0.22303292,113051890.0,16.52252,1.0,0.30284836888313293,0.0,0.0
3.0,2.0,151.92654,0.64817995,0.747852,41.54561,1.4578557,4651794400.0,110.74349,1.0,0.213464617729187,0.0,0.0
1.5562057,1.159101,161.0886,0.4374026,0.43248785,39.81158,0.45156023,407223140.0,36.3706,1.0,0.29129359126091003,0.0,0.0
1.9872123,0.9140852,185.05075,0.5553085,0.4178791,30.67584,0.48889208,375630430.0,45.234924,1.0,-0.08445203304290771,0.10300037264823914,0.0
0.50527215,0.91489446,162.0297,0.61879,0.75069976,7.8928533,0.11607118,26654022.0,9.403489,1.0,0.24562829732894897,0.0,0.11735504120588303
1.2424124,2.0,121.65808,0.4419508,0.6409885,14.613172,0.541692,869261700.0,32.950607,1.0,0.23202940821647644,0.0,0.044826894998550415
1.7423973,0.91359365,164.45988,0.6528924,0.9181499,24.818264,0.40277392,313243800.0,33.120075,1.0,0.041675735265016556,0.08195562660694122,0.0
2.39614,1.2071732,146.95273,1.5,1.1813306,24.05459,0.6911471,1098837200.0,50.782974,1.0,0.006306467577815056,0.11757529526948929,0.0
0.6907911,1.0659873,116.59917,0.6104344,0.3070266,33.99697,0.15738691,77188660.0,9.175591,1.0,0.23626293241977692,0.0,0.03507966175675392
1.7827913,0.5978164,142.354,0.6521059,0.50473106,7.0928135,0.25065476,151326960.0,17.840855,1.0,-0.40272626280784607,0.3754114508628845,0.0
1.9750142,2.0,123.20205,0.4142488,0.72983545,26.904789,0.86623144,2188810500.0,53.360744,1.0,0.37153857946395874,0.0,0.0009644959936849773
1.0619324,1.3838187,190.08656,0.44656548,0.4494803,58.855717,0.4011943,240532670.0,38.130825,1.0,0.379299521446228,0.0,0.058886025100946426
2.0141745,1.0416037,80.0,0.42674127,1.4558474,17.995462,0.38213754,656151000.0,15.2855015,1.0,0.019882678985595703,0.1734897643327713,0.0
3.0,1.9505244,188.82089,1.1150384,1.5,57.680912,1.5918665,3835081500.0,150.28882,1.0,0.22729745507240295,0.005477028898894787,0.0
1.0882685,0.8679926,159.5786,1.001565,0.6434586,29.054432,0.23533176,112284550.0,18.776957,1.0,0.32866141200065613,0.0,0.0
1.8250295,2.0,167.22878,0.5401474,1.2247049,24.152027,0.931566,1629903600.0,77.89232,1.0,0.4142206907272339,0.0,0.014757994562387466
2.6371994,1.3107239,161.0882,0.9692053,1.4391655,24.871492,0.8653285,1495425900.0,69.697105,1.0,-0.005324911326169968,0.1071162298321724,0.0
1.8949261,0.33317402,156.96902,0.44972247,0.37999588,6.171153,0.15596603,50623508.0,12.240918,1.0,-1.6071133613586426,0.9166280031204224,0.0
1.8499633,0.56799686,143.78589,0.45210218,0.47855356,57.356777,0.24835649,146452510.0,17.85508,1.0,-0.5185903310775757,0.43910056352615356,0.0
2.230381,0.85862195,177.4868,0.41762716,0.7480777,6.8643847,0.5041913,430898800.0,44.74365,1.0,-0.28210192918777466,0.18727661669254303,0.0
1.7131658,1.1462516,119.26867,0.7975313,0.71956563,19.183132,0.42413875,545806460.0,25.293232,1.0,0.18665006756782532,0.0,0.0
1.4425577,1.1907759,108.49941,1.5,1.4003631,15.369574,0.35531288,426594240.0,19.27562,1.0,0.27622586488723755,0.0,0.0
1.5353438,1.459193,153.5718,1.1192114,1.4540465,31.5771,0.54733187,644982100.0,42.027367,1.0,0.4074009358882904,0.0,0.0
2.5474381,0.59309953,185.59065,1.0836694,0.416975,26.974861,0.40727168,259273710.0,37.792908,1.0,-1.1162041425704956,0.4236055016517639,0.0
3.0,1.3244394,160.83702,1.5,0.7302095,54.712875,0.9938755,1977687400.0,79.92599,1.0,-0.11735158413648605,0.16051627695560455,0.0
1.0949748,1.2900097,166.39574,0.5095244,0.23879904,14.123,0.35957268,244864530.0,29.91568,1.0,0.3840557336807251,0.0,0.02715645357966423
1.6696919,0.57886386,145.99535,0.37256023,0.9551185,50.170704,0.23018727,123058856.0,16.803135,1.0,-0.3683316111564636,0.33879318833351135,0.0
1.0796869,0.4193971,114.0819,0.62145525,0.9353058,5.05539,0.095815755,29337454.0,5.4654217,1.0,-0.206859290599823,0.3435940742492676,0.0
0.92493963,1.042547,156.19629,0.44319972,0.9480141,54.02696,0.23761985,118416860.0,18.557669,1.0,0.38545313477516174,0.0,0.017097286880016327
0.52989763,1.9102268,147.51414,0.7966237,0.36327192,41.222366,0.24232335,134321260.0,17.87306,1.0,0.11627032607793808,0.0,0.3103543221950531
0.7934157,0.80165684,170.58347,1.5,0.5269137,39.856415,0.1640162,48858364.0,13.989226,1.0,0.4551258385181427,0.0,0.0016603859839960933
2.0709157,0.6020371,112.91685,0.8081771,0.765833,18.25919,0.26258132,222913310.0,14.824927,1.0,-0.5155929327011108,0.6256950497627258,0.0
1.5966036,2.0,174.57983,1.4886918,0.59877896,44.319065,0.83344775,1212177400.0,72.75159,1.0,0.3727315664291382,0.0,0.042170215398073196
0.7421955,0.8956315,136.10675,0.5082048,0.5885103,49.58568,0.15291844,59953650.0,10.406616,1.0,0.3306547999382019,0.0,0.020468993112444878
1.3054658,0.7367291,98.69832,1.3638468,1.5,17.797348,0.19084601,135745310.0,9.41809,1.0,0.07593152672052383,0.09682431817054749,0.0
1.7528608,2.0,202.9113,0.5418441,0.69572604,25.796247,0.991163,1291390300.0,100.55909,1.0,0.45302891731262207,0.0,0.03058147430419922
2.8691528,0.4971629,98.000336,0.4265771,1.1142768,36.90376,0.28218976,298863200.0,13.827346,1.0,-1.2511039972305298,1.5275256633758545,0.0
1.1619431,0.76451826,183.47815,1.4371359,1.123292,45.54172,0.23800808,90437380.0,21.83464,1.0,0.23173080384731293,0.00310491188429296,0.0
1.0122315,2.0,213.31522,1.036824,1.1671356,46.97128,0.5880456,409643170.0,62.719536,1.0,0.2709046006202698,0.0,0.22957651317119598
0.6496777,1.5364647,102.4302,1.3181585,0.66273296,8.554499,0.2012841,145468910.0,10.3087845,1.0,0.14358893036842346,0.0,0.054028987884521484
1.240641,1.8364655,112.78645,0.42134097,1.0493304,39.564404,0.47959936,744615200.0,27.046156,1.0,0.24175453186035156,0.0,0.027786830440163612
1.7174908,1.3817503,130.82054,0.750463,1.4611262,46.770576,0.5355316,775217860.0,35.029266,1.0,0.29499727487564087,0.0,0.0
3.0,0.74493414,171.15031,0.6387882,0.7300005,39.26616,0.5772814,601836860.0,49.400948,1.0,-0.9342429637908936,0.4688684046268463,0.0
1.5675775,0.6873529,169.85973,0.5393032,0.72154677,57.174667,0.27723283,140604030.0,23.545345,1.0,-0.12867678701877594,0.1471942663192749,0.0
1.0682629,0.38139033,149.3154,0.28845274,0.60823095,4.139198,0.09813265,21635078.0,7.326358,1.0,-0.3382667303085327,0.3082062900066376,0.0
1.4162903,1.7842147,141.69408,0.7628627,1.2322536,25.622915,0.592935,852402400.0,42.00769,1.0,0.3245580792427063,0.0,0.028282787650823593
2.2100418,0.8802733,139.73582,0.49845368,0.7436638,52.017258,0.4533563,508176200.0,31.675058,1.0,-0.20701821148395538,0.2622033655643463,0.0
0.9720024,2.0,157.0545,1.2664833,0.8099206,47.40075,0.48037964,479833020.0,37.722893,1.0,0.21188610792160034,0.0,0.14381200075149536
1.5097712,0.92612875,197.1358,1.3568443,0.98708045,55.74163,0.38923553,210996380.0,38.36613,1.0,0.18738356232643127,0.01619458571076393,0.0
1.0293725,1.0228627,137.98398,0.95058864,1.0820482,53.480183,0.24384625,149615070.0,16.823439,1.0,0.39976420998573303,0.0,0.0
1.9094703,1.4768205,174.3646,1.0475073,0.95127964,43.10707,0.73554844,946164800.0,64.1268,1.0,0.32985222339630127,0.0,0.0
2.001353,1.4943206,97.88186,0.9331591,1.0375478,36.369606,0.5913324,1313916500.0,28.940355,1.0,0.2190571427345276,0.0,0.0
2.404377,1.7332253,129.51099,1.0553529,0.41897342,10.073792,0.9358712,2398684200.0,60.6028,1.0,0.23737135529518127,0.0,0.0
0.5712341,1.2329125,140.35616,0.6313485,0.7634706,49.85683,0.1644815,66477564.0,11.542995,1.0,0.18834497034549713,0.0,0.12337487936019897
1.5393704,0.5275482,132.84662,0.5701953,0.423253,5.078456,0.18462603,90290140.0,12.263472,1.0,-0.3610001504421234,0.3908708691596985,0.0
2.5071425,1.0650709,156.15527,0.5154863,0.6848066,20.99462,0.65792006,908181100.0,51.368843,1.0,-0.15376071631908417,0.18856561183929443,0.0
2.394313,1.1577331,160.08673,0.75364536,0.4731555,43.66551,0.69171286,965170240.0,55.367023,1.0,-0.030056530609726906,0.12018854916095734,0.0
1.9890872,0.86792606,166.57832,1.0168655,1.1891373,30.936693,0.43971667,365515170.0,36.623634,1.0,-0.1321093738079071,0.1554136872291565,0.0
1.880367,1.9937484,143.03609,0.76096165,1.1139344,50.014984,0.8837937,1868546800.0,63.207195,1.0,0.38785359263420105,0.0,0.006707502529025078
1.7134417,0.57266116,167.0798,0.53099746,1.2036076,45.261635,0.25031108,117853304.0,20.910963,1.0,-0.4500722289085388,0.29111212491989136,0.0
1.4251027,0.63568544,151.72025,0.96589965,0.9939928,37.449585,0.21996488,106119220.0,16.686562,1.0,-0.10315894335508347,0.1715470403432846,0.0
0.35322285,1.1878645,92.95854,0.79943407,0.983476,25.142069,0.08117335,26008372.0,3.7728782,1.0,0.09600787609815598,0.0,0.054035577923059464
1.1879228,1.4290777,99.779976,0.65325713,1.5,26.54968,0.3384473,422321440.0,16.885132,1.0,0.27839094400405884,0.0,0.007086079567670822
2.3463316,1.9620711,159.25055,0.9094731,0.4888803,54.01316,1.1457101,2670134500.0,91.227486,1.0,0.3537110388278961,0.0,0.0
2.7568383,0.5679385,156.5974,0.78375846,1.5,25.907223,0.38632613,311755650.0,30.248833,1.0,-1.2420302629470825,0.7371364235877991,0.0
1.9000137,1.1242117,140.49081,1.0128049,1.5,32.31172,0.49909252,611249150.0,35.058956,1.0,0.12605729699134827,0.04897905886173248,0.0
0.8012729,1.3489754,115.341064,0.41686326,0.8422341,43.46741,0.22987105,166743400.0,13.256785,1.0,0.21524080634117126,0.0,0.042630087584257126
1.713136,0.78697616,139.69888,0.42672142,0.7960992,25.688856,0.31413653,244080080.0,21.94226,1.0,-0.07168983668088913,0.17566649615764618,0.0
0.91242915,1.0635928,137.34288,0.9596183,0.7221711,17.716316,0.2242377,127334090.0,15.3987255,1.0,0.34417352080345154,0.0,0.016764871776103973
1.905498,1.1436707,84.54528,0.38116494,1.5,22.04217,0.40562767,706447100.0,17.146952,1.0,0.10284063965082169,0.06467321515083313,0.0
1.3747603,0.6624772,151.17464,0.44427195,1.312152,42.167103,0.22073564,107448856.0,16.684814,1.0,-0.03199731186032295,0.13374704122543335,0.0
1.7559289,1.2152507,143.26126,1.1007113,1.010071,27.348139,0.50344265,604956700.0,36.061913,1.0,0.22849556803703308,0.0,0.0
1.6336554,0.8287199,192.31674,0.6956954,0.5078255,37.726234,0.37191898,202150900.0,35.763123,1.0,0.014298569411039352,0.06396732479333878,0.0
2.645608,1.568218,211.5212,1.0057716,0.5061563,44.35541,1.1996256,1735667700.0,126.87312,1.0,0.16653792560100555,0.01693207025527954,0.0
1.8419123,0.5310253,189.40857,0.34778416,0.295084,13.60639,0.26652405,106876400.0,25.240969,1.0,-0.7241265773773193,0.2806589603424072,0.0
2.5322354,0.6450353,109.96743,1.5,0.60615695,24.368475,0.33990505,384709400.0,18.689243,1.0,-0.6795592308044434,0.7992503643035889,0.0
1.1629573,1.071837,171.54558,1.1877049,0.47671944,4.6283145,0.32237652,186945000.0,27.651133,1.0,0.42231306433677673,0.0,0.0
2.5161502,0.35489163,185.91684,0.78018737,0.60602266,9.272301,0.24092941,90438450.0,22.396418,1.0,-2.478339433670044,0.8428686261177063,0.0
0.74966705,1.510291,167.55594,0.51516837,0.5085643,40.8282,0.28925642,156631740.0,24.233316,1.0,0.2256065309047699,0.0,0.1567687690258026
1.7059132,0.30766442,158.56387,1.215032,0.7540208,22.795244,0.1303299,34789964.0,10.332808,1.0,-1.554863691329956,0.8701965808868408,0.0
2.2389343,1.1012497,129.1278,1.4089801,0.96723753,7.5778437,0.55292696,840505540.0,35.699123,1.0,-0.012793884612619877,0.15161216259002686,0.0
3.0,1.9693577,204.42442,1.0934473,0.7013645,1.1701403,1.6770724,3641661700.0,171.41728,1.0,0.2476598024368286,0.0025028253439813852,0.0
1.2913381,0.5857142,190.6565,0.37884483,0.32161015,5.8035903,0.20682225,63559990.0,19.716002,1.0,-0.10139483958482742,0.09840183705091476,0.0
3.0,1.7784005,163.10745,0.867975,0.68313646,30.049023,1.344193,3536360700.0,109.62395,1.0,0.13984526693820953,0.03821412846446037,0.0
1.4318688,0.5771049,158.46486,1.3902624,1.2241328,20.767365,0.20512997,86268856.0,16.252945,1.0,-0.21095715463161469,0.21131134033203125,0.0
0.97380036,0.8797312,165.82838,0.863135,0.6882647,8.921157,0.21769156,90260904.0,18.049719,1.0,0.4031873047351837,0.0,0.0
1.4463083,1.5148399,144.86674,0.30874008,0.5927366,30.85511,0.51977307,634569660.0,37.648914,1.0,0.39572006464004517,0.0,0.00542405666783452
1.0377768,0.5808854,125.7323,0.7861486,0.5792212,19.490429,0.13347754,50671984.0,8.391219,1.0,0.08126389980316162,0.08378366380929947,0.0
1.3780257,0.44825098,178.48103,0.9659344,0.3792225,31.605196,0.16310559,44648250.0,14.555627,1.0,-0.5089584589004517,0.26491090655326843,0.0
1.6182379,1.1582793,125.54548,1.2164693,0.44424003,26.63975,0.41472727,490103840.0,26.033567,1.0,0.2293257713317871,0.0,0.0
2.9753823,1.2379651,139.12508,0.7353067,0.8822531,57.254738,0.85651654,1824983800.0,59.581463,1.0,-0.16312868893146515,0.23569296300411224,0.0
1.0478758,0.99318063,184.9589,0.24778648,0.48695022,24.439255,0.28003085,123351810.0,25.897099,1.0,0.45850011706352234,0.0,0.0
3.0,0.7075997,140.76122,1.5,0.9287444,36.94801,0.49647528,603221760.0,34.94223,1.0,-0.9120572209358215,0.7041879892349243,0.0
1.5850482,0.86114365,97.512344,1.5,1.4603941,51.59388,0.2694514,273823140.0,13.13742,1.0,0.05273566395044327,0.12221673876047134,0.0
1.376154,1.0477539,155.76294,0.9515126,1.1364917,6.6962595,0.35480148,265155730.0,27.63246,1.0,0.2977639436721802,0.0,0.0
1.6397803,2.0,141.78796,1.4085898,0.76849073,45.532547,0.7697786,1435338600.0,54.57267,1.0,0.335365891456604,0.0,0.023952890187501907
1.0791613,0.43986824,144.58066,1.3800962,0.33462855,2.5831082,0.11250381,29814576.0,8.132937,1.0,-0.18768133223056793,0.23648011684417725,0.0
1.6150339,0.8592313,93.09872,0.47292134,0.42474857,36.47025,0.268635,284447800.0,12.504787,1.0,0.038894567638635635,0.1401502788066864,0.0
1.2571571,0.8321942,135.45201,0.4419232,0.20459895,12.783903,0.24010643,148780830.0,16.26145,1.0,0.19468969106674194,0.002871379954740405,0.0
1.1764754,0.8063835,149.93304,0.54984707,0.549515,22.17946,0.22897743,117066980.0,17.165642,1.0,0.2290855050086975,0.0,0.0
0.9399774,1.3366419,119.49658,0.73767424,1.024169,13.534137,0.27161106,223320110.0,16.228296,1.0,0.2599869966506958,0.0,0.02941289357841015
3.0,1.4873239,92.026764,0.6436547,0.7447858,40.799786,0.8596157,2944025000.0,39.553825,1.0,-0.005475418176501989,0.19218671321868896,0.0
2.0410995,0.734173,144.34123,1.0241758,0.9857826,3.6338835,0.35486427,297343580.0,25.610773,1.0,-0.32261931896209717,0.31825271248817444,0.0
1.2544813,1.7164748,116.796936,0.6994729,1.2378466,30.45199,0.4605867,659751100.0,26.897558,1.0,0.2667124271392822,0.0,0.023914186283946037
1.0417953,2.0,178.10829,0.73050237,0.9002311,50.613934,0.5495724,508786200.0,48.9417,1.0,0.24645350873470306,0.0,0.15924067795276642
1.9011607,0.9447631,117.74787,0.3476291,0.60253334,34.185593,0.385639,458130780.0,22.704086,1.0,-0.004514775238931179,0.1594228744506836,0.0
0.5842614,0.83016604,179.37875,1.4626501,0.35131994,58.12273,0.1284132,27427572.0,11.5173,1.0,0.3345630168914795,0.0,0.07381172478199005
1.6605421,0.6423763,174.94214,1.247837,0.3058083,53.53762,0.27871627,135070530.0,24.37961,1.0,-0.2735133767127991,0.19161812961101532,0.0
2.8132164,0.6408184,158.55025,0.55745685,1.1437713,17.116678,0.4476401,410471460.0,35.486725,1.0,-1.0483134984970093,0.6218662858009338,0.0
2.5279133,0.3916963,197.68481,0.49756378,0.24526477,56.290817,0.27605096,105546610.0,27.285542,1.0,-2.261080026626587,0.6097807288169861,0.0
1.7618418,1.6657265,212.9423,0.4176259,0.46097907,2.2436013,0.8516473,862428000.0,90.67587,1.0,0.503756582736969,0.0,0.0
2.0276334,1.3301916,170.59528,0.8891996,0.4202295,2.3814094,0.69553155,878512060.0,59.327198,1.0,0.2187543511390686,0.004543218296021223,0.0
0.71545357,0.6710556,167.31328,0.71997726,0.35802472,28.418793,0.12256527,28190484.0,10.253399,1.0,0.4240395724773407,0.0,0.0
